1,29,100
2,69,100
3,36,53
4,60,68
5,49,69
6,51,88
7,95,73
8,65,77
9,67,89
10,47,87
11,47,91
12,39,80
13,41,75
14,39,89
15,48,41
16,40,83
17,48,71
18,36,62
19,52,54
20,50,77
21,40,63
22,41,80
23,39,63
24,30,80
25,33,85
26,55,78
27,59,70
28,73,66
29,43,72
30,67,55
31,57,55
32,47,71
33,47,33
34,13,71
35,52,51
36,40,52
37,45,73
38,21,91
39,67,68
40,42,86
41,60,73
42,38,94
43,37,50
44,11,37
45,41,24
46,37,80
47,29,66
48,65,68
49,51,68
50,46,50
51,41,108
52,27,73
53,49,73
54,42,80
55,23,51
56,54,58
57,39,95
58,41,86
59,5,67
60,31,88
61,43,52
62,56,62
63,68,84
64,59,76
65,65,44
66,52,60
67,67,73
68,66,71
69,59,86
70,51,76
71,57,40
72,25,63
73,12,77
74,65,86
75,25,95
76,34,74
77,39,68
78,47,78
79,51,101
80,74,89
81,63,41
82,61,84
83,50,62
84,34,54
85,28,78
86,27,68
87,48,80
88,23,72
89,27,85
90,48,72
91,38,77
92,61,71
93,22,81
94,62,68
95,32,70
96,46,49
97,26,73
98,45,32
99,44,61
100,62,26
101,58,103
102,-5,95
103,62,73
104,49,105
105,55,68
106,34,104
107,9,71
108,38,55
109,18,91
110,72,62
111,25,65
112,26,40
113,26,80
114,33,88
115,81,80
116,59,45
117,54,41
118,29,83
119,45,68
120,72,75
121,69,67
122,29,80
123,59,63
124,52,50
125,29,55
126,52,46
127,55,40
128,27,68
129,55,64
130,41,61
131,-14,88
132,16,89
133,60,46
134,36,44
135,56,68
136,23,74
137,31,87
138,37,64
139,38,132
140,41,63
141,54,56
142,47,52
143,39,48
144,34,72
145,59,54
146,29,80
147,51,52
148,54,94
149,55,104
150,55,55
151,41,37
152,41,58
153,13,55
154,30,80
155,41,83
156,23,48
157,43,56
158,28,48
159,40,50
160,38,68
161,34,42
162,59,63
163,59,60
164,37,51
165,66,57
166,67,51
167,31,80
168,47,62
169,41,62
170,38,45
171,55,3
172,43,40
173,48,48
174,57,81
175,32,86
176,29,69
177,28,73
178,49,100
179,60,86
180,55,72
181,40,63
182,23,94
183,52,95
184,46,85
185,66,83
186,34,57
187,22,68
188,23,70
189,36,73
190,50,71
191,42,52
192,34,28
193,40,68
194,23,69
195,12,70
196,44,88
197,38,97
198,47,53
199,6,42
200,31,44
201,46,65
202,33,68
203,64,66
204,40,62
205,61,43
206,29,32
207,52,53
208,56,67
209,49,68
210,45,51
211,87,73
212,54,60
213,42,53
214,47,85
215,63,56
216,61,56
217,43,25
218,44,66
219,37,90
220,22,36
221,11,61
222,25,53
223,20,55
224,51,64
225,38,68
226,36,97
227,40,50
228,29,62
229,2,21
230,5,65
231,54,50
232,26,57
233,37,91
234,36,54
235,16,37
236,36,85
237,38,70
238,31,54
239,9,44
240,12,44
241,46,86
242,50,88
243,29,74
244,59,58
245,42,60
246,25,49
247,11,44
248,36,38
249,20,86
250,50,106
251,37,49
252,42,40
253,36,61
254,18,52
255,49,37
256,59,70
257,56,57
258,45,51
259,47,29
260,43,47
261,50,50
262,26,74
263,44,32
264,64,51
265,45,57
266,64,44
267,56,78
268,44,80
269,60,54
270,38,72
271,38,68
272,41,55
273,10,55
274,47,50
275,36,29
276,59,29
277,27,65
278,7,42
279,41,73
280,30,40
281,37,27
282,38,75
283,48,40
284,58,60
285,23,58
286,49,58
287,58,69
288,44,56
289,21,80
290,36,68
291,37,81
292,9,62
293,29,57
294,51,62
295,36,62
296,37,68
297,51,55
298,72,44
299,34,66
300,-7,76
301,44,64
302,34,62
303,43,80
304,45,50
305,34,68
306,22,69
307,48,24
308,31,55
309,25,75
310,57,53
311,50,64
312,42,55
313,12,35
314,41,62
315,33,36
316,47,57
317,16,62
318,41,54
319,44,50
320,30,81
321,68,68
322,70,62
323,45,40
324,59,18
325,15,36
326,62,53
327,8,85
328,21,53
329,51,37
330,41,50
331,47,55
332,41,50
333,29,30
334,31,42
335,18,54
336,25,13
337,16,53
338,43,45
339,59,55
340,28,67
341,9,62
342,24,71
