1,67
2,77
3,65
4,95
5,60
6,72
7,87
8,64
9,88
10,49
11,56
12,67
13,80
14,78
15,80
16,86
17,54
18,58
19,74
20,73
21,84
22,69
23,62
24,48
25,62
26,77
27,62
28,44
29,76
30,61
31,87
32,80
33,45
34,55
35,60
36,57
37,57
38,37
39,58
40,50
41,26
42,77
43,60
44,50
45,34
46,41
47,52
48,56
49,32
50,78
51,58
52,58
53,54
54,49
55,61
56,49
57,56
58,31
59,9
60,55
61,32
62,37
63,67
64,75
65,41
66,30
67,26
68,37
69,29
70,34
71,56
72,29
73,32
74,17
75,43
76,50
77,37
78,40
79,46
80,37
81,32
82,47
83,45
84,46
85,26
86,40
87,3
88,15
89,42
90,48
91,63
92,67
93,23
94,44
95,64
96,55
97,50
98,18
99,56
100,11
101,25
102,26
103,5
104,24
105,35
106,11
107,2
108,37
109,34
110,27
111,-16
112,36
113,26
114,67
115,26
116,40
117,10
118,20
119,6
120,27
121,32
122,66
123,31
124,54
125,44
126,12
127,33
128,55
129,48
130,47
131,41
132,17
133,9
134,31
135,24
136,4
137,-5
138,6
139,14
140,23
141,37
142,2
143,5
144,-13
145,7
146,27
147,24
148,43
149,8
150,17
151,22
152,27
153,-21
154,36
155,34
156,10
157,1
158,25
159,22
160,4
161,25
162,48
163,20
164,4
165,24
166,17
167,31
168,44
169,27
170,25
171,40
172,33
173,16
174,25
175,34
176,44
177,35
178,2
179,43
180,3
181,42
182,37
183,28
184,49
185,40
186,14
187,29
188,60
189,9
190,-3
191,22
192,15
193,26
194,15
195,9
196,7
197,63
198,26
199,32
200,20
201,43
202,37
203,42
204,28
205,-6
206,36
207,38
208,-3
209,54
210,31
211,25
212,32
213,26
214,4
215,0
216,-10
217,75
218,26
219,20
220,18
221,14
222,20
223,34
224,22
225,44
226,29
227,8
228,24
229,43
230,24
231,30
232,43
233,31
234,38
235,11
236,45
237,32
238,3
239,8
240,24
241,4
242,37
243,44
244,45
245,37
246,20
247,-15
248,16
249,8
250,44
251,43
252,12
253,57
254,44
255,18
256,44
257,50
258,25
259,40
260,1
261,27
262,46
263,-3
264,81
265,20
266,57
267,35
268,26
269,38
270,26
271,44
272,30
273,-15
274,31
275,26
276,42
277,13
278,11
279,-16
280,2
281,30
282,29
283,14
284,36
285,8
286,42
287,36
288,16
289,22
290,3
291,23
292,41
293,24
294,9
295,6
296,17
297,43
298,6
299,21
300,25
301,38
302,8
303,15
304,22
305,42
306,-10
307,35
308,16
309,20
310,7
311,55
312,31
313,14
314,-4
315,37
316,21
317,51
318,37
319,17
320,68
321,54
322,49
323,20
324,44
325,8
326,15
327,20
328,33
329,29
330,14
331,9
332,10
333,25
334,3
335,28
336,14
337,21
338,57
339,20
340,50
341,1
342,20
343,32
344,16
345,30
346,2
347,6
348,30
349,42
350,24
351,38
352,23
353,28
354,41
355,24
356,54
357,18
358,33
359,6
360,25
361,17
362,44
363,44
364,-7
365,25
366,20
367,25
368,37
369,33
370,25
371,8
372,40
373,11
374,37
375,16
376,43
377,68
378,16
379,52
380,38
381,56
382,70
383,30
384,10
385,17
386,17
387,20
388,51
389,49
390,32
391,6
392,45
393,28
394,24
395,29
396,17
397,11
398,41
399,25
400,23
401,37
402,8
403,12
404,43
405,18
406,18
407,30
408,36
409,21
410,31
411,22
412,-11
413,43
414,21
415,42
416,33
417,7
418,20
419,23
420,29
421,12
422,15
423,33
424,22
425,22
426,23
427,14
428,-5
429,14
430,32
431,24
432,36
433,40
434,32
435,66
436,29
437,13
438,37
439,37
440,13
441,49
442,34
443,-2
444,-13
445,37
446,16
447,17
448,57
449,53
450,32
451,26
452,16
453,-10
454,24
455,14
456,-4
457,48
458,35
459,5
460,60
461,31
462,8
463,49
464,35
465,29
466,11
467,30
468,33
469,32
470,-31
471,20
472,5
473,61
474,-3
475,24
476,20
477,34
478,43
479,21
480,26
481,37
482,25
483,40
484,-11
485,36
486,31
487,30
488,38
489,17
490,5
491,31
492,-4
493,38
494,32
495,31
496,17
497,17
498,48
499,26
500,32
501,23
502,6
503,10
504,24
505,-6
506,32
507,44
508,32
509,24
510,21
511,20
512,16
513,-2
514,32
515,6
516,26
517,32
518,27
519,16
520,5
521,22
522,2
523,46
524,14
525,-5
526,36
527,42
528,45
529,45
530,38
531,24
532,20
533,15
534,13
535,49
536,50
537,24
538,29
539,32
540,35
541,57
542,37
543,13
544,25
545,28
546,34
547,31
548,24
549,10
550,38
551,10
552,46
553,37
554,16
555,37
556,34
557,22
558,8
559,37
560,37
561,29
562,22
563,32
564,32
565,22
566,5
567,35
568,20
569,31
570,8
571,22
572,26
573,-10
574,6
575,24
576,35
577,-4
578,50
579,21
580,45
581,41
582,14
583,10
584,40
585,41
586,53
587,48
588,41
589,20
590,26
591,32
592,33
593,31
594,34
595,26
596,48
597,37
598,32
599,38
600,0
601,31
602,3
603,20
604,20
605,27
606,10
607,33
608,7
609,10
610,9
611,2
612,14
613,40
614,33
615,-22
616,50
617,23
618,50
619,31
620,15
621,17
622,61
623,15
624,4
625,33
626,8
627,23
628,53
629,43
630,4
631,5
632,14
633,26
634,7
635,28
636,17
637,22
638,38
639,40
640,18
641,10
642,29
643,26
644,33
645,20
646,60
647,32
648,37
649,65
650,47
651,30
652,8
653,46
654,34
655,63
656,-4
657,38
658,3
659,28
660,53
661,44
662,37
663,5
664,3
665,36
666,49
667,52
668,32
669,2
670,32
671,23
672,42
673,41
674,28
675,33
676,10
677,29
678,46
679,-10
680,29
681,28
682,43
683,23
684,15
685,-15
686,47
687,15
688,5
689,-6
690,35
691,32
692,41
693,-3
694,81
695,31
696,11
697,37
698,29
699,33
700,17
701,29
702,48
703,72
704,32
705,41
706,38
707,14
708,23
709,26
710,30
711,21
712,38
713,43
714,32
715,42
716,11
717,8
718,14
719,26
720,31
721,-10
722,60
723,-5
724,34
725,3
726,66
727,-28
728,32
729,36
730,0
731,34
732,32
733,8
734,7
735,22
736,14
737,18
738,8
739,32
740,43
741,22
742,60
743,13
744,23
745,0
746,20
747,33
748,33
749,23
750,43
751,-15
752,32
753,6
754,73
755,28
756,37
757,24
758,2
759,15
760,47
761,46
762,40
763,32
764,31
765,30
766,15
767,20
768,14
769,55
770,2
771,12
772,-17
773,18
774,23
775,27
776,32
777,9
778,44
779,26
780,29
781,37
782,41
783,43
784,3
785,35
786,21
787,56
788,36
789,21
790,41
791,43
792,33
793,52
794,43
795,16
796,50
797,29
798,32
799,45
800,50
801,44
802,27
803,13
804,24
805,17
806,3
807,55
808,47
809,32
810,28
811,25
812,31
813,21
814,31
815,52
816,28
817,26
818,32
819,14
820,31
821,-4
822,29
823,14
824,11
825,14
826,30
827,18
828,29
829,2
830,18
831,6
832,30
833,23
834,36
835,36
836,26
837,-11
838,35
839,17
840,41
841,21
842,9
843,12
844,50
845,14
846,29
847,14
848,26
849,27
850,20
851,49
852,3
853,26
854,-8
855,2
856,47
857,37
858,8
859,26
860,38
861,-5
862,30
863,22
864,31
865,40
866,15
867,24
868,20
869,31
870,55
871,15
872,-10
873,48
874,74
875,32
876,28
877,62
878,58
879,11
880,9
881,17
882,24
883,23
884,34
885,6
886,56
887,29
888,5
889,41
890,41
891,49
892,64
893,9
894,5
895,44
896,44
897,23
898,17
899,-5
900,-14
901,13
902,36
903,38
904,28
905,37
906,47
907,47
908,27
909,28
910,18
911,37
912,7
913,34
914,57
915,44
916,28
917,32
918,30
919,31
920,24
921,18
922,32
923,18
924,20
925,30
926,47
927,20
928,30
929,-10
930,2
931,26
932,24
933,16
934,45
935,41
936,30
937,20
938,11
939,13
940,9
941,13
942,41
943,36
944,8
945,36
946,37
947,7
948,30
949,36
950,26
951,11
952,43
953,18
954,44
955,38
956,16
957,31
958,20
959,14
960,37
961,11
962,32
963,41
964,-4
965,26
966,25
967,14
968,26
969,26
970,32
971,37
972,21
973,25
974,28
975,10
976,25
977,40
978,10
979,34
980,36
981,33
982,25
983,26
984,45
985,32
986,26
987,45
988,12
989,26
990,27
991,18
992,11
993,50
994,45
995,41
996,24
997,4
998,-4
999,60
1000,44
1001,17
1002,55
1003,33
1004,18
1005,41
1006,24
1007,48
1008,-15
1009,31
1010,54
1011,57
1012,10
1013,46
1014,15
1015,34
1016,44
1017,30
1018,17
1019,27
1020,28
1021,31
1022,54
1023,30
1024,20
1025,24
1026,8
1027,32
1028,17
1029,14
1030,36
1031,32
1032,13
1033,22
1034,15
1035,20
1036,14
1037,-9
1038,4
1039,40
1040,31
1041,35
1042,32
1043,42
1044,32
1045,73
1046,27
1047,28
1048,44
1049,67
1050,6
1051,22
1052,26
1053,8
1054,21
1055,11
1056,62
1057,18
1058,24
1059,9
1060,33
1061,27
1062,35
1063,20
1064,23
1065,2
1066,44
1067,31
1068,32
1069,34
1070,43
1071,28
1072,56
1073,26
1074,18
1075,14
1076,37
1077,26
1078,44
1079,50
1080,24
