1,50,75
2,51,78
3,62,89
4,39,69
5,72,63
6,47,80
7,39,72
8,48,70
9,43,81
10,46,72
11,31,88
12,37,76
13,30,68
14,62,90
15,48,90
16,72,80
17,40,67
18,56,75
19,55,63
20,59,62
21,51,68
22,54,75
23,44,55
24,54,104
25,36,49
26,48,44
27,47,69
28,72,76
29,57,60
30,26,86
31,58,82
32,44,56
33,67,74
34,57,70
35,37,80
36,41,85
37,67,95
38,48,86
39,31,89
40,54,78
41,40,73
42,69,44
43,30,74
44,32,94
45,47,65
46,23,61
47,24,81
48,54,63
49,46,89
50,88,68
51,69,78
52,52,87
53,49,61
54,57,85
55,72,60
56,24,45
57,21,61
58,102,51
59,65,80
60,59,57
61,58,51
62,68,80
63,66,68
64,92,64
65,81,67
66,43,70
67,41,61
68,34,69
69,57,61
70,39,58
71,65,51
72,43,57
73,62,41
74,40,73
75,25,75
76,34,62
77,64,69
78,68,52
79,69,28
80,41,86
81,76,50
82,48,100
83,45,64
84,77,80
85,52,44
86,66,80
87,62,93
88,79,67
89,78,62
90,54,44
91,38,45
92,65,52
93,54,68
94,60,41
95,43,69
96,55,85
97,46,62
98,59,65
99,67,69
100,62,58
101,42,61
102,47,71
103,58,69
104,52,73
105,51,69
106,55,84
107,45,64
108,54,83
109,56,71
110,34,76
111,41,85
112,29,68
113,51,75
114,51,70
115,51,84
116,26,82
117,47,32
118,59,81
119,52,74
120,44,60
121,43,53
122,65,63
123,28,47
124,15,62
125,31,55
126,27,45
127,77,62
128,87,55
129,54,63
130,55,82
131,34,70
132,41,83
133,49,81
134,40,81
135,38,63
136,48,46
137,47,86
138,57,68
139,47,43
140,68,78
141,78,66
142,77,86
143,54,70
144,51,93
145,29,68
146,50,72
147,58,75
148,65,65
149,39,73
150,30,72
151,37,68
152,38,77
153,59,40
154,56,70
155,26,92
156,54,68
157,65,60
158,39,66
159,45,49
160,42,82
161,42,91
162,60,60
163,66,58
164,64,51
165,47,75
166,24,54
167,39,54
168,44,36
169,66,37
170,30,37
171,50,51
172,42,46
173,23,81
174,49,75
175,49,46
176,64,67
177,51,41
178,49,66
179,36,73
180,50,55
181,49,72
182,60,55
183,23,44
184,38,48
185,19,55
186,81,50
187,61,38
188,44,41
189,5,55
190,29,56
191,54,75
192,46,32
193,59,35
194,23,68
195,38,66
196,44,83
197,55,71
198,46,84
199,59,25
200,46,55
201,59,73
202,49,60
203,45,53
204,62,85
205,47,68
206,44,75
207,26,63
208,45,47
209,55,84
210,60,82
211,58,53
212,67,81
213,77,46
214,34,33
215,46,46
216,62,66
217,58,50
218,39,88
219,40,72
220,40,58
221,25,32
222,56,49
223,75,54
224,56,62
225,39,64
226,40,53
227,47,44
228,41,93
229,36,80
230,12,44
231,28,68
232,33,68
233,41,83
234,61,60
235,49,81
236,62,85
237,49,49
238,55,62
239,63,60
240,24,106
241,59,81
242,81,63
243,66,53
244,18,51
245,43,84
246,18,60
247,43,73
248,18,62
249,40,46
250,21,57
251,40,52
252,42,37
253,79,70
254,74,57
255,69,69
256,61,78
257,49,57
258,41,84
259,39,41
260,31,52
261,55,14
262,51,55
263,40,51
264,63,57
265,41,76
266,82,57
267,83,84
268,27,58
269,36,69
270,77,43
271,37,63
272,20,70
273,31,56
274,26,80
275,50,58
276,40,69
277,34,82
278,51,76
279,47,22
280,64,43
281,45,37
282,46,49
283,54,96
284,50,43
285,25,63
286,40,85
287,70,50
288,36,53
289,37,74
290,27,78
291,29,46
292,54,52
293,40,50
294,47,98
295,64,64
296,47,62
297,82,37
298,58,40
299,61,44
300,23,34
301,23,62
302,42,47
303,23,88
304,36,33
305,54,90
306,83,51
307,43,68
308,27,48
309,0,63
310,27,76
311,39,56
312,37,54
313,26,56
314,18,29
315,44,53
316,56,68
317,29,51
318,64,56
319,37,28
320,41,27
321,29,91
322,61,58
323,69,61
324,56,68
325,64,80
326,36,85
327,32,78
328,39,77
329,25,42
330,30,62
331,78,53
332,72,70
333,55,23
334,39,73
335,36,33
336,36,35
337,65,32
338,43,63
339,47,36
340,48,64
341,70,40
342,44,57
343,1,38
344,38,44
345,68,62
346,41,89
347,58,65
348,75,47
349,45,41
350,47,50
351,74,33
352,74,37
353,52,53
354,56,62
355,39,64
356,25,43
357,51,28
358,69,62
359,36,43
360,54,61
361,47,52
362,55,55
363,52,69
364,26,22
365,59,62
366,77,70
367,48,14
368,55,86
369,66,52
370,36,66
371,36,64
372,30,89
373,41,64
374,14,56
375,24,85
376,47,67
377,33,53
378,16,41
379,24,74
380,51,66
381,26,74
382,62,80
383,64,73
384,42,104
385,43,62
386,65,69
387,42,74
388,68,44
389,60,37
390,45,45
391,39,74
392,48,57
393,32,55
394,55,62
395,37,76
396,56,80
397,37,18
398,56,45
399,33,35
400,51,55
401,76,50
402,47,50
403,49,50
404,29,65
405,22,55
406,57,48
407,33,14
408,41,33
409,41,12
410,60,51
411,48,75
412,25,57
413,14,55
414,34,44
415,26,84
416,65,50
417,45,32
418,36,53
419,29,61
420,44,68
421,27,34
422,42,47
423,38,52
424,44,50
425,27,49
426,10,63
427,11,51
428,18,74
429,56,64
430,47,44
431,66,70
432,41,81
433,59,68
434,51,45
435,49,34
436,18,80
437,62,86
438,29,54
439,36,61
440,37,54
441,15,46
442,33,55
443,43,50
444,56,74
445,54,61
446,43,40
447,30,57
448,32,89
449,43,93
450,56,48
451,25,33
452,54,56
453,78,61
454,29,61
455,39,43
456,15,26
457,44,62
458,38,80
459,47,24
460,41,73
461,65,15
462,50,40
463,56,62
464,18,35
465,29,78
466,34,34
467,28,46
468,30,69
469,18,44
470,32,44
471,54,48
472,48,73
473,27,51
474,2,31
475,12,49
476,50,69
477,20,55
478,15,49
479,7,44
480,39,38
481,47,82
482,47,67
483,56,64
484,28,28
485,23,41
486,30,56
487,28,63
488,45,46
489,26,65
490,-24,21
491,34,50
492,67,73
493,47,75
494,16,73
495,40,50
496,47,48
497,26,40
498,23,50
499,56,54
500,36,80
501,10,45
502,42,44
503,47,35
504,30,9
505,21,24
506,59,57
507,31,27
508,54,30
509,34,26
510,39,51
511,47,22
512,23,64
513,44,6
514,47,50
515,34,47
516,24,71
517,26,56
518,55,51
519,41,75
520,22,50
521,65,57
522,54,44
523,37,28
524,31,65
525,45,31
526,11,57
527,38,58
528,78,73
529,38,56
530,39,48
531,54,38
532,41,49
533,21,32
534,36,47
535,36,56
536,38,80
537,21,41
538,32,55
539,41,41
540,25,73
541,29,47
542,34,43
543,59,41
544,39,76
545,18,68
546,31,69
547,30,60
548,48,68
549,47,49
550,51,73
551,44,28
552,14,43
553,-8,55
554,36,53
555,20,68
556,54,41
557,23,8
558,33,57
559,34,83
560,9,68
561,30,63
562,38,84
563,21,86
564,18,76
565,29,38
566,62,12
567,64,29
568,6,38
569,41,23
570,50,37
571,19,66
572,-14,62
573,27,62
574,69,69
575,29,58
576,47,61
577,75,50
578,29,76
579,40,49
580,30,80
581,41,53
582,48,37
583,43,44
584,78,65
585,26,62
586,54,38
587,55,36
588,44,38
589,90,26
590,38,55
591,45,45
592,36,76
593,65,70
594,75,62
595,22,57
596,54,32
597,54,45
598,33,30
599,19,52
600,72,31
601,28,45
602,22,23
603,31,41
604,37,62
605,34,43
606,59,75
607,59,42
608,51,57
609,22,46
610,46,51
611,13,45
612,52,109
613,36,49
614,23,47
615,29,50
616,25,26
617,47,44
618,46,44
619,36,50
620,26,26
621,40,14
622,38,38
623,30,43
624,19,43
625,36,78
626,59,58
627,47,42
628,43,43
629,49,46
630,58,47
631,62,57
632,20,42
633,24,53
634,14,37
635,41,13
636,24,20
637,86,29
638,30,23
639,-7,44
640,16,53
641,5,20
642,24,56
643,13,60
644,-13,37
645,22,64
646,34,28
647,36,76
648,23,26
649,38,50
650,33,78
651,36,47
652,44,43
653,30,67
654,0,67
655,6,31
656,58,36
657,29,44
658,42,28
659,56,32
660,54,33
661,61,33
662,29,23
663,61,25
664,47,50
665,85,68
666,59,60
667,29,51
668,42,57
669,63,62
670,15,49
671,-13,35
672,32,66
673,36,45
674,44,32
675,48,44
676,21,27
677,5,47
678,54,10
679,54,66
680,22,45
681,9,53
682,7,40
683,7,49
684,-11,53
685,15,43
686,41,51
687,47,14
688,57,47
689,32,52
690,47,50
691,27,55
692,49,68
693,57,2
694,54,53
695,54,38
696,22,55
697,19,43
698,37,33
699,50,29
700,63,28
701,25,38
702,34,51
703,78,50
704,46,67
705,41,41
