1,78,38
2,74,30
3,51,89
4,98,55
5,47,78
6,62,64
7,48,87
8,54,84
9,47,62
10,79,57
11,37,44
12,59,62
13,66,87
14,64,62
15,30,87
16,41,84
17,27,80
18,36,64
19,66,90
20,42,65
21,0,90
22,49,75
23,61,67
24,30,75
25,44,27
26,82,37
27,73,68
28,36,109
29,63,86
30,74,92
31,47,109
32,42,74
33,60,73
34,56,73
35,23,103
36,64,88
37,74,57
38,64,71
39,59,94
40,68,72
41,92,72
42,30,72
43,43,54
44,63,66
45,73,64
46,64,53
47,44,91
48,45,71
49,77,68
50,61,75
51,33,73
52,47,68
53,38,62
54,80,63
55,65,71
56,47,115
57,57,82
58,58,70
59,58,90
60,54,53
61,65,87
62,37,49
63,19,71
64,74,100
65,49,83
66,60,55
67,77,83
68,21,84
69,47,62
70,38,60
71,32,62
72,64,37
73,72,37
74,38,98
75,76,97
76,45,64
77,41,63
78,54,70
79,46,50
80,55,56
81,64,66
82,58,63
83,46,62
84,65,55
85,51,68
86,30,80
87,39,47
88,65,73
89,76,68
90,34,62
91,24,94
92,45,67
93,41,84
94,68,26
95,44,49
96,55,49
97,49,63
98,52,44
99,45,60
100,65,68
101,61,91
102,28,88
103,47,48
104,59,52
105,66,70
106,50,73
107,41,58
108,67,61
109,47,50
110,58,69
111,48,73
112,51,84
113,37,61
114,75,71
115,59,62
116,20,47
117,54,73
118,63,55
119,57,73
120,81,81
121,70,96
122,58,73
123,63,41
124,82,68
125,52,76
126,87,73
127,64,77
128,24,37
129,41,56
130,18,52
131,31,58
132,52,27
133,18,55
134,36,41
135,77,53
136,65,48
137,38,36
138,52,85
139,18,67
140,57,74
141,29,62
142,-7,96
143,18,104
144,59,37
145,66,78
146,42,76
147,36,44
148,29,32
149,15,63
150,59,64
151,70,92
152,42,78
153,64,57
154,30,62
155,37,52
156,16,50
157,30,68
158,29,56
159,33,48
160,44,56
161,72,51
162,64,65
163,52,63
164,47,42
165,52,37
166,54,63
167,28,70
168,39,71
169,62,43
170,44,49
171,45,38
172,38,60
173,41,87
174,65,58
175,74,62
176,67,50
177,59,74
178,41,71
179,55,67
180,61,44
181,62,42
182,55,55
183,65,32
184,44,46
185,38,70
186,51,45
187,54,73
188,24,61
189,18,62
190,41,62
191,44,83
192,41,68
193,16,67
194,44,62
195,66,80
196,66,26
197,55,48
198,49,87
199,38,62
200,40,78
201,0,55
202,56,82
203,42,43
204,37,72
205,32,33
206,49,50
207,63,58
208,65,38
209,18,68
210,55,48
211,78,73
212,24,87
213,63,50
214,76,52
215,59,77
216,29,63
217,23,44
218,27,65
219,63,72
220,43,84
221,33,35
222,54,25
223,38,48
224,54,48
225,46,62
226,41,70
227,54,62
228,42,73
229,36,33
230,60,37
231,64,21
232,49,29
233,47,69
234,44,86
235,32,61
236,52,77
237,41,55
238,28,41
239,23,78
240,58,73
241,56,75
242,88,51
243,54,66
244,55,56
245,81,49
246,59,72
247,21,32
248,58,67
249,20,64
250,54,68
251,23,61
252,47,49
253,37,32
254,54,45
255,33,68
256,27,47
257,62,35
258,49,76
259,47,32
260,26,58
261,50,69
262,25,56
263,68,48
264,60,46
265,52,64
266,47,55
267,67,62
268,64,45
269,63,56
270,38,55
271,38,93
272,9,89
273,8,31
274,33,40
275,51,45
276,36,43
277,27,73
278,50,62
279,79,73
280,69,46
281,24,64
282,40,60
283,52,76
284,32,65
285,51,42
286,36,88
287,59,67
288,41,27
289,36,14
290,19,44
291,49,62
292,43,51
293,45,61
294,27,68
295,54,109
296,13,76
297,15,53
298,15,50
299,29,95
300,18,73
301,34,35
302,29,62
303,39,47
304,37,67
305,41,33
306,19,75
307,48,53
308,24,78
309,36,68
310,22,48
311,27,63
312,36,55
313,36,68
314,41,55
315,59,53
316,32,61
317,0,54
318,18,46
319,26,9
320,54,57
321,49,56
322,6,38
323,22,50
324,30,81
325,64,64
326,22,44
327,5,47
328,56,58
329,21,89
330,62,57
331,40,38
332,47,32
333,62,46
334,25,62
335,41,62
336,47,38
337,38,22
338,25,84
339,45,68
340,51,44
341,45,47
342,15,102
343,4,63
344,27,62
345,27,10
346,81,68
347,46,80
348,51,77
349,30,106
350,46,56
351,69,14
352,47,50
353,63,54
354,22,66
355,59,74
356,64,33
357,57,67
358,59,43
359,42,50
360,65,47
361,46,65
362,54,38
363,41,38
364,29,50
365,29,32
366,74,52
367,47,33
368,41,60
369,49,16
370,44,56
371,65,31
372,18,48
373,54,50
374,55,91
375,38,68
376,46,28
377,58,91
378,52,56
379,55,73
380,5,41
381,66,56
382,68,55
383,40,73
384,24,58
385,47,51
386,26,54
387,41,90
388,24,63
389,43,77
390,42,47
391,42,56
392,21,62
393,13,24
394,59,46
395,52,68
396,32,60
397,19,69
398,3,50
399,22,10
400,24,55
401,7,32
402,29,69
403,41,68
404,34,45
405,55,38
406,55,67
407,44,49
408,6,50
409,29,78
410,62,72
411,34,56
412,23,84
413,72,41
414,57,42
415,77,77
416,54,83
417,19,29
418,42,53
419,28,68
420,68,33
421,56,54
422,32,38
423,83,41
424,54,48
425,36,49
426,29,60
427,68,26
428,16,42
429,41,69
430,26,49
431,57,49
432,22,70
433,34,81
434,43,83
435,27,65
436,54,33
437,57,40
438,58,26
439,76,53
440,49,46
441,31,20
442,43,55
443,34,90
444,40,76
445,44,78
446,34,38
447,43,15
448,23,51
449,28,67
450,21,57
451,23,71
452,49,91
453,64,75
454,47,45
455,46,26
456,23,60
457,54,46
458,42,15
459,34,40
460,3,54
461,16,60
462,36,56
463,43,32
464,19,52
465,29,55
466,57,43
467,24,62
468,12,21
469,40,58
470,22,61
471,15,68
472,43,54
473,8,85
474,42,82
475,37,96
476,25,66
477,16,50
478,40,67
479,11,47
480,24,33
481,38,24
482,29,50
483,16,44
484,50,62
485,27,91
486,12,54
487,14,62
488,32,53
489,46,58
490,15,73
491,94,58
492,44,67
493,11,17
494,43,3
495,59,41
496,3,74
497,2,41
498,63,10
499,43,37
500,33,61
501,49,52
502,30,76
503,24,20
504,9,53
505,28,66
506,12,64
507,4,71
508,9,62
509,39,52
510,25,69
511,-6,65
512,-11,82
513,46,48
514,32,71
515,48,64
516,15,31
517,42,26
518,32,43
519,38,95
520,60,64
521,28,60
522,47,58
523,47,58
524,11,44
525,6,43
526,30,45
527,16,28
528,46,50
529,58,86
530,63,81
531,42,23
532,40,35
533,24,58
534,44,62
535,40,45
536,13,43
537,49,34
538,37,23
539,60,38
540,49,60
541,26,76
542,23,75
543,29,47
544,19,46
545,18,81
546,11,29
547,9,35
548,5,40
549,41,37
550,4,26
551,33,34
552,41,32
553,47,32
554,36,57
555,10,40
556,12,8
557,21,-4
558,40,34
559,60,54
560,24,82
561,19,36
562,32,47
563,41,60
564,36,90
565,42,69
566,36,27
567,42,3
568,22,61
569,7,54
570,23,46
571,-5,60
572,24,26
573,7,34
574,41,72
575,27,49
576,61,27
577,16,60
578,41,43
579,-8,65
580,59,32
581,38,56
582,9,53
583,44,27
584,60,42
585,34,44
586,26,54
587,47,37
588,28,32
589,14,38
590,20,22
591,28,30
592,22,20
593,31,30
594,44,42
595,46,44
596,24,93
597,40,48
598,63,15
599,27,-7
600,54,22
601,37,44
602,52,23
603,43,-13
604,49,50
605,72,23
606,36,58
607,48,78
608,68,24
609,18,20
610,38,68
611,5,32
612,26,27
613,32,41
614,29,43
615,29,68
616,29,86
617,29,73
618,1,26
619,22,51
620,49,20
621,36,35
622,48,67
623,32,53
624,33,30
625,11,55
626,23,30
627,39,30
628,29,41
629,29,64
630,21,64
631,34,46
632,25,26
633,31,44
634,65,78
635,37,51
636,37,66
637,23,50
638,16,44
639,44,32
640,5,48
641,72,47
642,49,50
643,31,12
644,14,34
645,62,55
646,41,27
647,29,41
648,32,42
649,0,20
650,57,43
651,50,16
652,31,24
653,18,43
654,45,60
655,38,51
656,41,36
657,29,51
658,29,36
659,6,55
660,43,44
661,52,70
662,6,56
663,32,48
664,29,50
665,54,43
666,54,60
667,39,51
668,11,72
669,51,89
670,39,49
671,47,50
672,54,38
673,10,31
674,4,40
675,6,49
676,18,43
677,48,34
678,36,30
679,43,22
680,45,78
681,52,54
682,28,18
683,18,49
684,26,42
685,59,55
686,0,32
687,23,68
688,30,44
689,54,49
690,48,45
691,52,16
692,23,48
693,27,31
694,38,53
695,43,35
696,23,32
697,47,50
698,20,61
699,44,47
700,47,55
701,41,40
702,33,41
703,24,41
704,30,41
705,24,30
706,27,32
707,34,35
708,28,29
709,48,38
710,27,41
711,30,55
712,31,50
713,24,45
714,9,37
715,10,58
716,13,57
717,18,54
718,55,74
719,46,53
720,-7,73
721,-10,55
722,18,53
723,41,55
724,14,46
725,36,37
726,14,32
727,7,31
728,49,45
729,38,30
730,32,60
731,42,35
732,15,50
733,14,33
734,25,38
735,-2,65
736,26,18
737,27,57
738,38,50
739,22,37
740,19,53
741,26,24
742,20,20
743,11,32
744,40,61
745,47,46
746,36,26
747,49,49
748,47,44
749,29,55
750,38,13
751,13,64
752,-5,40
753,7,50
754,66,49
755,32,26
756,20,37
757,50,50
758,26,49
759,5,66
760,51,26
761,51,37
762,33,38
763,5,25
764,27,57
765,29,63
766,23,43
767,1,32
768,44,44
769,29,68
770,23,47
771,25,47
772,26,36
773,47,20
774,29,18
775,12,28
776,39,30
777,-5,33
778,25,55
779,19,60
780,25,49
781,26,36
782,23,49
783,25,57
784,26,42
785,29,17
786,23,35
787,11,49
788,28,47
789,23,54
790,40,20
791,36,28
792,45,51
793,47,26
794,36,48
795,39,18
796,39,46
797,31,29
798,30,23
799,5,47
800,27,26
801,11,8
802,24,8
803,26,27
804,23,33
805,25,37
806,37,35
807,49,52
808,44,66
809,7,46
810,8,44
811,41,53
812,20,33
813,13,9
814,41,13
815,21,63
816,42,71
817,6,54
818,19,62
819,31,71
820,37,50
821,48,33
822,7,67
823,1,50
824,7,32
825,29,73
826,29,51
827,19,44
828,21,34
829,3,33
830,18,33
831,49,62
832,32,60
833,5,23
834,4,56
835,29,55
836,25,29
837,18,11
838,24,37
839,18,51
840,39,47
841,45,82
842,46,51
843,18,47
844,23,32
845,29,36
846,40,44
847,34,32
848,62,40
849,66,37
850,42,13
851,3,58
852,11,73
853,8,17
854,23,49
855,46,25
856,6,28
857,26,47
858,14,28
859,12,50
860,23,32
861,58,15
862,33,52
863,33,40
864,44,49
865,60,21
866,12,61
867,27,41
868,36,31
869,27,22
870,36,46
871,27,32
872,25,54
873,7,18
874,29,2
875,60,11
876,47,26
877,28,44
878,39,34
879,8,41
880,25,55
881,3,41
882,42,45
883,9,53
884,58,29
885,43,62
886,27,15
887,57,45
888,68,35
889,34,62
890,32,52
891,7,35
892,32,29
893,25,35
894,36,4
895,32,7
896,22,43
897,48,51
898,49,61
899,6,44
900,11,33
901,47,32
902,41,8
903,38,25
904,47,37
905,39,33
906,26,26
907,46,37
908,48,33
909,46,11
910,30,29
911,18,38
912,56,20
913,29,51
914,57,32
915,36,10
916,51,62
917,42,40
918,12,33
919,19,8
920,20,14
921,27,29
922,21,32
923,23,32
924,-8,53
925,19,35
926,5,22
927,54,34
928,18,29
929,45,46
930,52,20
931,6,34
932,58,72
933,61,37
934,19,26
935,30,71
936,29,37
937,21,33
938,65,36
939,15,18
940,47,12
941,33,68
942,36,-9
943,-8,51
944,22,82
945,41,57
946,40,65
947,25,26
948,5,46
949,3,27
950,23,7
951,45,43
952,33,62
953,13,73
954,22,45
955,55,44
956,21,30
957,11,60
958,11,43
959,10,62
960,0,21
961,15,30
962,7,27
963,18,24
964,18,48
965,26,5
966,52,31
967,45,31
968,37,34
969,36,28
970,47,27
971,23,34
972,33,43
973,6,47
974,10,26
975,21,37
976,11,50
977,22,42
978,-7,32
979,1,46
980,48,30
981,-6,20
982,15,33
983,4,38
984,5,22
985,57,37
986,31,50
987,18,51
988,11,31
989,57,45
990,42,48
991,37,23
992,22,55
993,29,45
994,78,33
995,46,46
996,5,73
997,23,23
998,34,41
999,6,26
1000,13,44
1001,47,48
1002,32,48
1003,20,12
1004,32,28
1005,34,27
1006,9,55
1007,27,38
1008,8,40
1009,-2,44
1010,43,62
1011,25,14
1012,41,64
1013,24,57
1014,41,21
1015,18,69
1016,21,69
1017,22,48
1018,32,33
1019,41,31
1020,25,44
1021,37,54
1022,46,48
1023,65,50
1024,31,58
1025,38,20
1026,3,1
1027,26,32
1028,26,55
1029,37,45
1030,-5,36
1031,0,27
1032,41,33
1033,54,52
1034,11,26
1035,28,26
1036,23,55
1037,36,62
1038,67,53
1039,54,66
1040,12,38
1041,54,38
1042,23,38
1043,14,28
1044,36,51
1045,20,41
1046,36,43
1047,18,21
1048,0,44
1049,22,25
1050,22,40
1051,14,3
1052,49,23
1053,29,22
1054,23,50
1055,19,48
1056,29,54
1057,19,41
1058,36,32
1059,36,33
1060,30,45
1061,63,40
1062,24,43
1063,19,43
1064,25,50
1065,26,44
1066,14,38
1067,2,28
1068,22,66
1069,-8,28
1070,12,30
1071,38,23
1072,2,54
1073,43,15
1074,18,38
1075,23,68
1076,36,21
1077,12,22
1078,38,54
1079,63,30
1080,2,20
1081,29,46
1082,32,68
1083,37,43
1084,5,9
1085,-7,84
1086,18,41
1087,27,42
1088,4,24
1089,32,38
1090,19,55
1091,-8,37
1092,12,33
1093,27,41
1094,40,34
1095,16,44
1096,34,25
1097,11,53
1098,12,40
1099,20,34
1100,57,44
1101,11,43
1102,30,6
1103,29,47
1104,26,38
1105,7,55
1106,37,73
1107,16,46
1108,20,71
1109,-5,43
1110,10,45
1111,11,50
1112,9,68
1113,26,42
1114,40,31
1115,30,36
1116,15,33
1117,20,26
1118,39,32
1119,38,33
1120,16,33
1121,34,62
1122,23,42
1123,3,70
1124,4,46
1125,11,68
1126,11,27
1127,5,36
1128,15,33
1129,12,8
1130,1,58
1131,21,69
1132,5,25
1133,4,32
1134,28,54
1135,49,14
1136,28,27
1137,31,18
1138,11,37
1139,40,16
1140,5,6
1141,24,22
1142,6,38
1143,25,20
1144,49,64
1145,18,77
1146,37,44
1147,37,8
1148,47,29
1149,3,14
1150,3,11
1151,0,36
1152,27,68
1153,39,45
1154,44,27
1155,9,28
1156,14,32
1157,15,43
1158,44,41
1159,12,51
1160,29,46
1161,7,37
1162,29,55
1163,36,46
1164,29,16
1165,31,5
1166,36,53
1167,15,28
1168,8,53
1169,7,89
1170,-14,20
1171,29,26
1172,67,3
1173,16,35
1174,23,40
1175,56,37
1176,7,26
1177,25,20
1178,24,37
1179,31,33
1180,25,40
1181,24,51
1182,3,50
1183,6,9
1184,50,32
1185,6,14
1186,50,44
1187,67,42
1188,45,33
1189,45,57
1190,12,62
1191,51,50
1192,28,21
1193,46,9
1194,-7,36
1195,11,32
1196,47,50
1197,23,10
1198,-3,8
1199,1,28
1200,30,35
1201,39,18
1202,25,12
1203,16,40
1204,11,23
1205,31,20
1206,78,34
1207,28,57
1208,16,36
