1,44
2,88
3,68
4,65
5,65
6,42
7,33
8,70
9,47
10,48
11,67
12,63
13,65
14,42
15,47
16,55
17,52
18,49
19,55
20,37
21,61
22,36
23,33
24,32
25,43
26,57
27,47
28,61
29,11
30,55
31,48
32,73
33,43
34,40
35,62
36,48
37,44
38,67
39,58
40,49
41,38
42,54
43,57
44,30
45,75
46,64
47,37
48,47
49,44
50,50
51,44
52,40
53,92
54,70
55,14
56,23
57,63
58,50
59,47
60,40
61,68
62,47
63,38
64,36
65,40
66,38
67,38
68,46
69,21
70,16
71,26
72,53
73,14
74,20
75,68
76,5
77,29
78,24
79,22
80,-4
81,40
82,24
83,44
84,40
85,32
86,89
87,36
88,37
89,24
90,24
91,28
92,44
93,32
94,62
95,50
96,28
97,34
98,20
99,46
100,45
101,17
102,28
103,16
104,14
105,33
106,8
107,11
108,68
109,6
110,17
111,18
112,29
113,46
114,36
115,17
116,21
117,3
118,28
119,18
120,29
121,4
122,27
123,20
124,20
125,44
126,29
127,54
128,13
129,38
130,8
131,3
132,7
133,36
134,12
135,32
136,29
137,22
138,30
139,35
140,13
141,50
142,26
143,45
144,49
145,34
146,14
147,8
148,2
149,14
150,50
151,10
152,20
153,47
154,20
155,23
156,32
157,41
158,30
159,28
160,28
161,38
162,17
163,37
164,53
165,8
166,41
167,45
168,37
169,80
170,37
171,64
172,25
173,22
174,3
175,46
176,10
177,29
178,26
179,34
180,29
181,4
182,-14
183,4
184,18
185,18
186,40
187,30
188,36
189,17
190,22
191,4
192,32
193,9
194,50
195,47
196,56
197,11
198,-9
199,41
200,37
201,40
202,37
203,30
204,36
205,0
206,32
207,20
208,15
209,16
210,11
211,43
212,0
213,25
214,43
215,45
216,-11
217,18
218,21
219,3
220,38
221,17
222,26
223,25
224,1
225,43
226,21
227,30
228,8
229,30
230,42
231,8
232,28
233,14
234,13
235,15
236,32
237,8
238,40
239,48
240,37
241,13
242,34
243,8
244,28
245,42
246,46
247,8
248,8
249,21
250,26
251,40
252,21
253,13
254,41
255,28
256,24
257,51
258,0
259,26
260,16
261,32
262,42
263,20
264,50
265,18
266,26
267,8
268,20
269,22
270,27
271,33
272,38
273,28
274,54
275,62
276,-15
277,-5
278,21
279,31
280,32
281,0
282,-12
283,20
284,30
285,22
286,-13
287,-4
288,33
289,33
290,35
291,51
292,31
293,68
294,27
295,31
296,42
297,27
298,38
299,45
300,43
301,14
302,8
303,22
304,28
305,27
306,7
307,58
308,24
309,16
310,48
311,63
312,45
313,35
314,11
315,12
316,32
317,11
318,42
319,36
320,18
321,20
322,37
323,16
324,56
325,-2
326,8
327,14
328,33
329,-16
330,23
331,36
332,32
333,32
334,43
335,45
336,31
337,61
338,1
339,14
340,-4
341,15
342,14
343,25
344,36
345,32
346,37
347,26
348,33
349,-11
350,17
351,8
352,42
353,21
354,17
355,-5
356,41
357,35
358,41
359,8
360,29
361,34
362,2
363,49
364,13
365,32
366,5
367,26
368,20
369,26
370,50
371,82
372,31
373,62
374,21
375,8
376,50
377,36
378,26
379,21
380,32
381,61
382,10
383,18
384,33
385,44
386,31
387,25
388,-7
389,62
390,5
391,7
392,-25
393,26
394,4
395,32
396,15
397,24
398,35
399,55
400,9
401,8
402,18
403,10
404,15
405,22
406,37
407,34
408,26
409,35
410,-2
411,4
412,18
413,15
414,22
415,32
416,14
417,-8
418,15
419,8
420,12
421,50
422,20
423,45
424,49
425,26
426,24
427,50
428,20
429,29
430,48
431,32
432,38
433,7
434,20
435,44
436,20
437,-13
438,36
439,-3
440,18
441,26
442,35
443,48
444,12
445,49
446,29
447,-2
448,44
449,21
450,40
451,-2
452,42
453,6
454,28
455,28
456,33
457,25
458,24
459,33
460,34
461,8
462,13
463,49
464,-5
465,50
466,26
467,29
468,37
469,-3
470,26
471,49
472,26
473,47
474,29
475,62
476,30
477,26
