1,55
2,81
3,86
4,50
5,43
6,35
7,27
8,44
9,58
10,91
11,70
12,66
13,48
14,91
15,44
16,65
17,83
18,68
19,90
20,68
21,24
22,45
23,32
24,68
25,70
26,50
27,73
28,42
29,31
30,38
31,49
32,44
33,64
34,42
35,75
36,57
37,61
38,60
39,54
40,60
41,62
42,54
43,68
44,53
45,62
46,63
47,40
48,38
49,45
50,36
51,12
52,55
53,33
54,37
55,26
56,22
57,65
58,62
59,27
60,30
61,55
62,38
63,45
64,84
65,16
66,10
67,-5
68,17
69,47
70,60
71,2
72,82
73,38
74,32
75,17
76,27
77,46
78,70
79,2
80,17
81,35
82,43
83,68
84,68
85,28
86,50
87,69
88,52
89,26
90,55
91,37
92,38
93,60
94,27
95,48
96,37
97,75
98,46
99,22
100,29
101,26
102,12
103,-4
104,32
105,31
106,23
107,13
108,24
109,41
110,52
111,35
112,25
113,14
114,56
115,37
116,24
117,35
118,33
119,49
120,21
121,23
122,22
123,24
124,2
125,18
126,16
127,21
128,48
129,32
130,48
131,51
132,37
133,27
134,13
135,31
136,37
137,29
138,66
139,52
140,65
141,-9
142,25
143,44
144,3
145,26
146,26
147,53
148,68
149,40
150,50
151,22
152,8
153,53
154,43
155,32
156,2
157,37
158,43
159,34
160,28
161,45
162,32
163,6
164,40
165,20
166,7
167,36
168,27
169,17
170,20
171,55
172,40
173,55
174,-6
175,10
176,17
177,22
178,49
179,51
180,23
181,12
182,18
183,29
184,14
185,55
186,29
187,51
188,4
189,29
190,54
191,34
192,42
193,8
194,29
195,55
196,32
197,43
198,61
199,5
200,43
201,24
202,9
203,36
204,28
205,17
206,38
207,67
208,40
209,21
210,51
211,53
212,29
213,37
214,32
215,32
216,33
217,27
218,44
219,54
220,37
221,-10
222,66
223,20
224,51
225,47
226,35
227,23
228,29
229,74
230,44
231,42
232,14
233,20
234,26
235,29
236,12
237,55
238,54
239,12
240,34
241,44
242,30
243,40
244,16
245,24
246,23
247,42
248,35
249,24
250,18
251,37
252,32
253,37
254,30
255,29
256,32
257,12
258,33
259,24
260,1
261,23
262,52
263,5
264,20
265,55
266,52
267,45
268,33
269,42
270,23
271,18
272,28
273,28
274,28
275,61
276,32
277,26
278,44
279,20
280,6
281,28
282,3
283,20
284,26
285,26
286,14
287,22
288,34
289,21
290,10
291,21
292,31
293,23
294,24
295,40
296,50
297,37
298,31
299,13
300,55
301,-9
302,38
303,16
304,29
305,32
306,16
307,32
308,47
309,44
310,36
311,10
312,42
313,35
314,18
315,18
316,41
317,27
318,22
319,50
320,41
321,24
322,-2
323,63
324,57
325,55
326,32
327,44
328,34
329,33
330,29
331,26
332,36
333,42
334,20
335,18
336,30
337,21
338,16
339,45
340,20
341,62
342,32
343,2
344,22
345,18
346,28
347,26
348,62
349,56
350,32
351,32
352,54
353,21
354,35
355,34
356,46
357,44
358,1
359,10
360,-2
361,31
362,55
363,34
364,-2
365,48
366,24
367,36
368,24
369,33
370,14
371,21
372,8
373,12
374,36
375,24
376,15
377,18
378,47
379,58
380,26
381,2
382,45
383,18
384,-8
385,47
386,32
387,-9
388,69
389,22
390,-12
391,44
392,17
393,52
394,12
395,26
396,34
397,41
398,23
399,23
400,22
401,29
402,41
403,23
404,90
405,27
406,60
407,60
408,24
409,32
410,8
411,17
412,26
413,34
414,21
415,61
416,55
417,26
418,20
419,29
420,40
421,23
422,32
423,11
424,29
425,26
426,16
427,14
428,29
429,34
430,11
431,37
432,14
433,49
434,44
435,48
436,31
437,20
438,38
439,7
440,36
441,28
442,58
443,0
444,32
445,20
446,30
447,-6
448,36
449,81
450,65
451,25
452,5
453,36
454,36
455,65
456,15
457,29
458,34
459,9
460,38
461,14
462,11
463,26
464,9
465,14
466,6
467,41
468,-7
469,32
470,44
471,27
472,25
473,-4
474,32
475,8
476,4
477,47
478,2
479,-4
480,43
481,11
482,50
483,-10
484,46
485,24
486,48
487,29
488,33
489,10
490,14
491,25
492,44
493,42
494,20
495,42
496,21
497,26
498,-5
499,32
500,34
501,44
502,26
503,27
504,14
505,26
506,18
507,20
508,33
509,28
510,49
511,10
512,41
513,20
514,17
515,32
516,22
517,11
518,-11
519,27
520,29
521,2
522,-11
523,42
524,25
525,40
526,15
527,37
528,41
529,33
530,38
531,44
532,26
533,44
534,4
535,24
536,16
537,43
538,7
539,10
540,37
541,24
542,41
543,43
544,7
545,0
546,22
547,26
548,41
549,51
550,12
551,9
552,15
553,26
554,20
555,13
556,44
557,26
558,37
559,58
560,22
561,33
562,37
563,15
564,20
565,20
566,2
567,38
568,30
569,34
570,7
571,32
572,23
573,27
574,20
575,22
576,57
577,14
578,26
579,32
580,40
581,31
582,18
583,26
584,37
585,31
586,26
587,24
588,50
589,40
590,21
591,20
592,53
593,9
594,6
595,37
596,49
597,20
598,15
599,10
600,61
601,32
602,42
603,29
604,5
605,20
606,37
607,29
608,14
609,34
610,50
611,57
612,23
613,20
614,-10
615,45
616,44
617,14
618,26
619,8
620,40
621,21
622,14
623,37
624,6
625,56
626,8
627,35
628,13
629,31
630,50
631,20
632,35
633,32
634,32
635,8
636,42
637,14
638,17
639,34
640,34
641,44
642,25
643,5
644,23
645,7
646,62
647,50
648,41
649,-7
650,44
651,21
652,48
653,14
654,42
655,20
656,37
657,41
658,31
659,17
660,12
661,20
662,40
663,21
664,29
665,32
666,-3
667,32
668,44
669,14
670,28
671,10
672,32
673,8
674,-6
675,15
676,2
677,52
678,16
679,64
680,20
681,35
682,38
683,24
684,25
685,29
686,11
687,36
688,36
689,62
690,43
691,37
692,46
693,51
694,35
695,56
696,16
697,-8
698,26
699,62
700,37
701,48
702,-3
703,34
704,29
705,45
706,3
707,25
708,50
709,27
710,41
711,24
712,37
713,4
714,32
715,16
716,18
717,32
718,20
719,38
720,40
721,20
722,22
723,47
724,26
725,26
726,27
727,25
728,31
729,48
730,30
731,50
732,42
733,17
734,8
735,53
736,7
737,24
738,17
739,20
740,37
741,14
742,56
743,37
744,32
745,68
746,42
747,37
748,20
749,36
750,53
751,42
752,55
753,2
754,37
755,50
756,11
757,48
758,2
759,46
760,41
761,26
762,12
763,12
764,8
765,24
766,32
767,31
768,31
769,21
770,43
771,37
772,41
773,10
774,23
775,13
776,40
777,33
778,32
779,11
780,23
781,43
782,18
783,37
784,43
785,20
786,15
787,14
788,20
789,50
790,30
791,46
792,48
793,29
794,15
795,12
796,16
797,35
798,17
799,14
800,16
801,14
802,38
803,62
804,29
805,3
806,15
807,20
808,23
809,26
810,33
811,27
812,20
813,18
814,44
815,38
816,35
817,32
818,20
819,24
820,6
821,12
822,27
823,18
824,30
825,26
826,-12
827,12
828,44
829,26
830,42
831,43
832,55
833,24
834,23
835,26
836,48
837,34
838,44
839,34
840,32
841,-22
842,62
843,37
844,28
845,-5
846,26
847,20
848,44
849,-9
850,8
851,8
852,24
853,22
854,33
855,25
856,1
857,23
858,26
859,26
860,26
861,37
862,62
863,17
864,34
865,-7
866,24
867,40
868,14
869,27
870,-14
871,47
872,26
873,41
874,46
875,21
876,6
877,25
878,10
879,21
880,48
881,15
882,31
883,9
884,22
885,44
886,13
887,8
888,8
889,21
890,40
891,14
892,28
893,13
894,26
895,21
896,60
897,22
898,24
899,35
900,47
901,26
902,5
903,29
904,33
905,34
906,23
907,47
908,24
909,8
910,32
911,36
912,45
913,26
914,25
915,32
916,47
917,40
918,16
919,37
920,-16
921,37
922,25
923,14
924,32
925,1
926,32
927,40
928,31
929,29
930,46
931,41
932,37
933,-10
934,5
935,57
936,26
937,32
938,14
939,-4
940,48
941,22
942,7
943,27
944,6
945,44
946,29
947,23
948,18
949,40
950,18
951,41
952,34
953,-2
954,28
955,34
956,15
957,24
958,38
959,20
960,0
961,43
962,35
963,12
964,46
965,31
966,44
967,-6
968,32
969,12
970,18
971,51
972,32
973,53
974,56
975,15
976,24
977,12
978,32
979,16
980,26
981,40
982,18
983,44
984,26
985,43
986,26
987,26
988,20
989,32
990,54
991,32
992,76
993,23
994,10
995,15
996,43
997,31
998,36
999,26
1000,22
1001,18
1002,15
1003,45
1004,54
1005,27
1006,23
1007,49
1008,45
1009,2
1010,32
1011,14
1012,49
1013,34
1014,33
1015,37
1016,38
1017,2
1018,48
1019,40
1020,30
1021,45
1022,-8
1023,32
1024,54
1025,54
1026,47
1027,29
1028,32
1029,50
1030,46
1031,43
1032,14
1033,31
1034,12
1035,31
1036,34
1037,55
1038,55
1039,40
1040,51
1041,20
1042,32
1043,40
1044,6
1045,26
1046,57
1047,34
1048,15
1049,33
1050,10
1051,9
1052,33
1053,8
1054,53
1055,20
1056,50
1057,50
1058,32
1059,15
1060,17
1061,65
1062,45
1063,-4
1064,23
1065,30
1066,14
1067,32
1068,-9
1069,-5
