-0.275879 -0.275879
-0.285645 -0.285645
-0.27832 -0.27832
-0.283203 -0.283203
-0.285645 -0.285645
-0.292969 -0.292969
-0.275879 -0.275879
-0.266113 -0.266113
-0.288086 -0.288086
-0.290527 -0.290527
-0.27832 -0.27832
-0.283203 -0.283203
-0.292969 -0.292969
-0.292969 -0.292969
-0.29541 -0.29541
-0.275879 -0.275879
-0.275879 -0.275879
-0.27832 -0.27832
-0.280762 -0.280762
-0.290527 -0.290527
-0.285645 -0.285645
-0.288086 -0.288086
-0.268555 -0.268555
-0.275879 -0.275879
-0.283203 -0.283203
-0.288086 -0.288086
-0.288086 -0.288086
-0.266113 -0.266113
-0.290527 -0.290527
-0.302734 -0.302734
-0.27832 -0.27832
-0.275879 -0.275879
-0.275879 -0.275879
-0.270996 -0.270996
-0.297852 -0.297852
-0.283203 -0.283203
-0.305176 -0.305176
-0.270996 -0.270996
-0.285645 -0.285645
-0.305176 -0.305176
-0.292969 -0.292969
-0.273438 -0.273438
-0.292969 -0.292969
-0.285645 -0.285645
-0.280762 -0.280762
-0.283203 -0.283203
-0.283203 -0.283203
-0.280762 -0.280762
-0.270996 -0.270996
-0.283203 -0.283203
-0.292969 -0.292969
-0.290527 -0.290527
-0.270996 -0.270996
-0.280762 -0.280762
-0.297852 -0.297852
-0.280762 -0.280762
-0.285645 -0.285645
-0.292969 -0.292969
-0.288086 -0.288086
-0.285645 -0.285645
-0.280762 -0.280762
-0.27832 -0.27832
-0.290527 -0.290527
-0.302734 -0.302734
-0.273438 -0.273438
-0.263672 -0.263672
-0.290527 -0.290527
-0.268555 -0.268555
-0.258789 -0.258789
-0.268555 -0.268555
-0.263672 -0.263672
-0.288086 -0.288086
-0.275879 -0.275879
-0.273438 -0.273438
-0.275879 -0.275879
-0.290527 -0.290527
-0.27832 -0.27832
-0.27832 -0.27832
0.605469 0.605469
0.600586 0.600586
0.600586 0.600586
0.610352 0.610352
0.610352 0.610352
0.610352 0.610352
0.612793 0.612793
0.625 0.625
0.600586 0.600586
0.595703 0.595703
0.593262 0.593262
0.595703 0.595703
0.610352 0.610352
0.588379 0.588379
0.620117 0.620117
0.585938 0.585938
0.610352 0.610352
0.605469 0.605469
0.615234 0.615234
0.59082 0.59082
0.610352 0.610352
0.598145 0.598145
0.612793 0.612793
0.585938 0.585938
0.610352 0.610352
0.603027 0.603027
0.617676 0.617676
0.585938 0.585938
0.60791 0.60791
0.595703 0.595703
0.595703 0.595703
0.60791 0.60791
0.615234 0.615234
0.622559 0.622559
0.600586 0.600586
0.593262 0.593262
0.585938 0.585938
0.610352 0.610352
0.603027 0.603027
0.605469 0.605469
0.610352 0.610352
0.622559 0.622559
0.612793 0.612793
0.598145 0.598145
0.625 0.625
0.593262 0.593262
0.600586 0.600586
0.625 0.625
0.60791 0.60791
0.632324 0.632324
0.615234 0.615234
0.610352 0.610352
0.595703 0.595703
0.603027 0.603027
0.603027 0.603027
0.610352 0.610352
0.598145 0.598145
0.617676 0.617676
0.615234 0.615234
0.610352 0.610352
0.610352 0.610352
0.600586 0.600586
0.60791 0.60791
0.60791 0.60791
0.612793 0.612793
0.598145 0.598145
0.627441 0.627441
0.595703 0.595703
0.578613 0.578613
0.612793 0.612793
0.622559 0.622559
0.610352 0.610352
0.593262 0.593262
0.60791 0.60791
0.605469 0.605469
0.625 0.625
0.629883 0.629883
0.600586 0.600586
0.612793 0.612793
0.605469 0.605469
0.603027 0.603027
0.595703 0.595703
0.610352 0.610352
0.603027 0.603027
0.605469 0.605469
0.60791 0.60791
0.620117 0.620117
0.59082 0.59082
0.625 0.625
0.610352 0.610352
0.610352 0.610352
0.625 0.625
0.610352 0.610352
0.610352 0.610352
0.617676 0.617676
0.598145 0.598145
0.610352 0.610352
0.622559 0.622559
