85.44921875 -0.244140625
86.5478515625 0.244140625
87.40234375 0.244140625
89.111328125 0.6103515625
91.1865234375 0.3662109375
92.7734375 -0.1220703125
92.4072265625 -0.3662109375
93.8720703125 -0.732421875
94.970703125 0.6103515625
96.435546875 -0.48828125
98.0224609375 -0.732421875
99.4873046875 0.244140625
101.07421875 0.1220703125
101.9287109375 -0.3662109375
103.271484375 -1.220703125
105.5908203125 -0.3662109375
105.5908203125 -0.48828125
107.5439453125 0.6103515625
108.2763671875 -0.244140625
109.0087890625 -0.8544921875
109.9853515625 0.48828125
111.2060546875 -0.6103515625
111.4501953125 -0.48828125
114.2578125 -0.244140625
114.74609375 0.244140625
115.1123046875 0.244140625
117.1875 0.1220703125
118.2861328125 0.244140625
120.361328125 -0.1220703125
121.2158203125 -0.244140625
123.1689453125 -0.48828125
123.53515625 -0.1220703125
124.8779296875 0.48828125
127.197265625 0.244140625
127.9296875 -0.8544921875
128.90625 -0.6103515625
130.0048828125 -0.8544921875
131.4697265625 -0.244140625
133.1787109375 0.1220703125
133.6669921875 -0.244140625
136.23046875 -0.1220703125
136.474609375 -0.732421875
137.6953125 -0.8544921875
139.404296875 0.0
139.892578125 -0.732421875
141.357421875 -0.3662109375
142.2119140625 -1.0986328125
144.04296875 -0.48828125
144.1650390625 -0.8544921875
146.6064453125 -0.1220703125
147.705078125 -0.244140625
148.8037109375 -0.6103515625
150.0244140625 0.1220703125
151.123046875 0.3662109375
153.076171875 -0.48828125
153.3203125 -0.48828125
153.9306640625 -0.1220703125
155.8837890625 -0.1220703125
157.958984375 -0.48828125
158.3251953125 -0.48828125
158.447265625 -0.1220703125
161.2548828125 0.9765625
162.7197265625 -0.48828125
163.0859375 -0.1220703125
165.283203125 -0.48828125
166.015625 -0.6103515625
168.212890625 -0.244140625
168.45703125 0.244140625
170.166015625 0.48828125
171.38671875 -0.1220703125
171.5087890625 -0.244140625
173.095703125 -0.48828125
175.537109375 0.244140625
175.537109375 0.0
177.3681640625 0.3662109375
178.5888671875 -0.3662109375
180.17578125 -0.244140625
181.15234375 0.3662109375
183.59375 -0.48828125
183.10546875 -0.1220703125
183.9599609375 0.0
185.1806640625 0.6103515625
186.5234375 -0.244140625
187.744140625 -0.732421875
190.3076171875 -0.732421875
190.5517578125 -0.48828125
192.3828125 0.1220703125
192.7490234375 0.3662109375
193.359375 -0.48828125
194.4580078125 0.244140625
196.8994140625 -0.3662109375
196.8994140625 -0.6103515625
198.8525390625 -0.244140625
200.439453125 -0.3662109375
201.2939453125 -0.244140625
203.0029296875 0.1220703125
204.9560546875 0.48828125
204.9560546875 0.244140625
208.0078125 0.1220703125
208.49609375 0.6103515625
209.1064453125 0.1220703125
210.0830078125 0.48828125
211.3037109375 0.244140625
212.7685546875 -0.3662109375
213.5009765625 -0.1220703125
214.84375 0.48828125
216.1865234375 -0.1220703125
217.28515625 -0.48828125
218.6279296875 -0.3662109375
220.3369140625 -1.0986328125
221.435546875 -0.48828125
221.8017578125 -0.8544921875
223.876953125 -0.732421875
223.7548828125 -1.220703125
227.05078125 0.244140625
226.9287109375 0.1220703125
228.271484375 -0.3662109375
229.98046875 -1.3427734375
231.201171875 -0.1220703125
232.5439453125 -0.6103515625
232.177734375 0.3662109375
234.4970703125 -0.8544921875
236.572265625 0.0
237.1826171875 0.244140625
238.76953125 0.0
240.234375 0.244140625
240.1123046875 -1.3427734375
242.431640625 -0.1220703125
243.0419921875 0.48828125
244.5068359375 -0.1220703125
245.849609375 -0.3662109375
247.4365234375 -0.3662109375
248.6572265625 -0.1220703125
249.6337890625 -0.48828125
251.220703125 -0.48828125
253.662109375 -0.3662109375
253.2958984375 -0.1220703125
255.4931640625 -1.220703125
257.080078125 -0.244140625
258.30078125 -0.8544921875
258.1787109375 -0.1220703125
259.1552734375 -0.3662109375
260.8642578125 0.3662109375
262.0849609375 -0.9765625
264.404296875 0.0
263.5498046875 0.1220703125
265.0146484375 0.3662109375
267.4560546875 -0.48828125
268.06640625 -0.6103515625
268.9208984375 0.6103515625
271.240234375 -0.8544921875
271.97265625 0.3662109375
273.681640625 -0.732421875
273.8037109375 0.0
276.3671875 -0.244140625
276.7333984375 -0.1220703125
277.83203125 0.0
280.3955078125 -0.9765625
280.3955078125 -0.732421875
282.5927734375 0.244140625
284.0576171875 -0.244140625
284.1796875 -0.3662109375
284.912109375 -0.8544921875
286.865234375 0.732421875
288.330078125 -0.48828125
289.1845703125 0.48828125
290.283203125 0.1220703125
291.015625 0.732421875
291.50390625 0.3662109375
292.6025390625 -0.1220703125
295.0439453125 0.1220703125
296.38671875 0.244140625
298.583984375 -1.220703125
299.4384765625 -0.3662109375
300.9033203125 -1.0986328125
301.6357421875 -0.732421875
302.3681640625 -0.1220703125
303.955078125 -0.1220703125
305.2978515625 -0.8544921875
306.640625 -0.1220703125
306.640625 -0.6103515625
308.349609375 -0.244140625
310.4248046875 -0.244140625
311.8896484375 -0.1220703125
313.1103515625 -0.732421875
313.5986328125 0.0
315.185546875 -0.9765625
317.7490234375 -0.8544921875
317.0166015625 -0.3662109375
